
DATE,OSS_KEYWORD,USERS,SITE_VISITS,RANK,KEYWORD_CATEGORY
2021-02-12,nintendo switch,96.334005432,103.358359995,3,Toy & Games
2021-02-12,xbox series x,95.330526209,99.344443102,4,Computer
2021-02-12,chocolate,90.313130093,91.316609316,5,Grocery
2021-02-12,webcam,83.28877553,92.320088539,6,Computer
2021-02-12,eggs,77.26790019,79.274858637,7,Grocery
2021-02-12,milk,72.250504074,73.253983297,8,Grocery
2021-02-12,headphones,70.243545628,72.250504074,9,Computer
2021-02-12,playstation 5,67.233107958,71.247024851,10,Toy & Games
2021-02-12,laptop stand,67.233107958,68.236587181,10,Computer
2021-02-13,eggs,133.045148511,134.233051622,1,Grocery
2021-02-13,ps5,102.159667606,102.159667606,2,Toy & Games
2021-02-13,chocolate,97.40805516,98.595958271,3,Grocery
2021-02-13,nintendo switch,97.40805516,102.159667606,3,Toy & Games
2021-02-13,bread,95.032248936,96.220152048,5,Grocery
2021-02-13,monitor,86.716927154,92.656442713,6,Computer
2021-02-13,playstation 5,86.716927154,87.904830266,6,Toy & Games
2021-02-13,bananas,80.777411596,80.777411596,8,Grocery
2021-02-13,valentines day gifts for her,77.213702261,80.777411596,9,Holiday
2021-02-13,milk,76.025799149,77.213702261,10,Grocery
2021-02-13,keyboard,76.025799149,76.025799149,10,Computer
2021-02-14,ps5,105.73430122,108.110352933,1,Toy & Games
2021-02-14,eggs,95.042068512,96.230094369,2,Grocery
2021-02-14,monitor,86.725887518,91.477990943,3,Computer
2021-02-14,nintendo switch,85.537861661,85.537861661,4,Toy & Games
2021-02-14,face mask,80.785758236,81.973784092,5,Face Masks
2021-02-14,chocolate,80.785758236,83.161809948,5,Grocery
2021-02-14,office chair,76.03365481,79.597732379,7,Furniture
2021-02-14,webcam,74.845628954,80.785758236,8,Computer
2021-02-14,air fryer,74.845628954,77.221680666,8,Appliance
2021-02-14,black mask best masks by gf gian ferrente,73.657603097,89.10193923,10,Face Masks
2021-02-14,ipad,73.657603097,80.785758236,10,Computer
2021-02-14,keyboard,73.657603097,77.221680666,10,Computer
2021-02-15,ps5,109.951466538,112.065917818,1,Toy & Games
2021-02-15,eggs,103.608112699,107.837015258,2,Grocery
2021-02-15,monitor,95.150307581,96.207533221,3,Computer
2021-02-15,nintendo switch,94.093081941,97.264758861,4,Toy & Games
2021-02-15,bread,91.978630662,94.093081941,5,Grocery
2021-02-15,milk,90.921405022,94.093081941,6,Grocery
2021-02-15,keyboard,87.749728102,90.921405022,7,Computer
2021-02-15,webcam,86.692502463,89.864179382,8,Computer
2021-02-15,bananas,77.177471705,81.406374264,9,Grocery
2021-02-15,space heater,76.120246065,79.291922984,10,Appliance
2021-02-16,ps5,189.499231716,197.520363217,1,Toy & Games
2021-02-16,playstation 5,127.335462581,139.367159833,2,Toy & Games
2021-02-16,eggs,93.245653701,98.25886089,3,Grocery
2021-02-16,ssd,86.227163638,94.248295139,4,Computer
2021-02-16,headphones,84.221880763,87.229805075,5,Computer
2021-02-16,webcam,83.219239325,86.227163638,6,Computer
2021-02-16,mouse pad,75.198107824,79.208673574,7,Computer
2021-02-16,office chair,75.198107824,79.208673574,7,Furniture
2021-02-16,matcha green tea powder by enzo organic selection,73.192824948,87.229805075,9,Grocery
2021-02-16,black mask best masks by gf gian ferrente,71.187542073,89.235087951,10,Face Masks
2021-02-17,nintendo switch,123.949986617,133.865985547,1,Toy & Games
2021-02-17,ps5,117.008787367,117.008787367,2,Toy & Games
2021-02-17,webcam,81.311191221,82.302791114,3,Computer
2021-02-17,generator,77.344791649,80.319591328,4,Appliance
2021-02-17,keyboard,76.353191756,79.327991435,5,Computer
2021-02-17,monitor,76.353191756,82.302791114,5,Computer
2021-02-17,headphones,74.36999197,76.353191756,7,Computer
2021-02-17,bananas,74.36999197,77.344791649,7,Grocery
2021-02-17,eggs,73.378392078,73.378392078,9,Grocery
2021-02-17,office chair,72.386792185,73.378392078,10,Furniture
2021-02-18,drishyam 2,113.849252083,126.608219989,1,Movie
2021-02-18,webcam,105.016120456,109.923415804,2,Computer
2021-02-18,nintendo switch,91.27569348,93.23861162,3,Toy & Games
2021-02-18,monitor,80.479643714,84.405479993,4,Computer
2021-02-18,ps5,80.479643714,80.479643714,4,Toy & Games
2021-02-18,eggs,76.553807435,79.498184644,6,Grocery
2021-02-18,playstation 5,73.609430226,73.609430226,7,Toy & Games
2021-02-18,matcha green tea powder by enzo organic selection,71.646512087,88.331316271,8,Grocery
2021-02-18,ssd,70.665053017,77.535266505,9,Computer
2021-02-18,headphones,70.665053017,71.646512087,9,Computer
2021-02-19,drishyam 2,157.034635293,168.037061969,1,Movie
2021-02-19,eggs,95.020957661,98.021619482,2,Grocery
2021-02-19,ps5,92.02029584,94.020737054,3,Toy & Games
2021-02-19,nintendo switch,85.018751592,90.019854626,4,Toy & Games
2021-02-19,water,78.017207343,78.017207343,5,Grocery
2021-02-19,milk,75.016545522,76.016766129,6,Grocery
2021-02-19,toilet paper,74.016324915,75.016545522,7,Grocery
2021-02-19,playstation 5,73.016104308,76.016766129,8,Toy & Games
2021-02-19,webcam,68.015001273,72.015883701,9,Computer
2021-02-19,headphones,65.014339452,68.015001273,10,Computer
2021-02-20,drishyam 2,174.420877159,181.444536642,1,Movie
2021-02-20,eggs,127.596480606,129.937700434,2,Grocery
2021-02-20,nintendo switch,101.843062502,106.525502158,3,Toy & Games
2021-02-20,webcam,93.648793106,95.990012933,4,Computer
2021-02-20,ps5,92.478183192,93.648793106,5,Toy & Games
2021-02-20,bananas,80.772084054,83.113303881,6,Grocery
2021-02-20,water,78.430864226,86.625133623,7,Grocery
2021-02-20,monitor,74.919034485,78.430864226,8,Computer
2021-02-20,rtx 3080,73.748424571,81.942693967,9,Graphics card
2021-02-20,ipad,72.577814657,72.577814657,10,Computer
2021-02-21,eggs,140.726873014,148.671131974,1,Grocery
2021-02-21,drishyam 2,119.163884407,124.838355093,2,Movie
2021-02-21,nintendo switch,116.894096133,119.163884407,3,Toy & Games
2021-02-21,milk,97.6008958,101.005578212,4,Grocery
2021-02-21,bananas,90.791530977,94.196213388,5,Grocery
2021-02-21,ps5,88.521742702,91.926425114,6,Toy & Games
2021-02-21,bread,88.521742702,91.926425114,6,Grocery
2021-02-21,monitor,87.386848565,90.791530977,8,Computer
2021-02-21,laptop,79.442589605,79.442589605,9,Computer
2021-02-21,gaming chair,76.037907193,78.307695467,10,Furniture
2021-02-22,eggs,116.403254071,118.311504138,1,Grocery
2021-02-22,ps5,94.458378303,99.22900347,2,Toy & Games
2021-02-22,webcam,91.596003203,97.320753403,3,Computer
2021-02-22,monitor,89.687753136,96.36662837,4,Computer
2021-02-22,bread,83.008877903,84.91712797,5,Grocery
2021-02-22,milk,82.05475287,87.77950307,6,Grocery
2021-02-22,paper towels,77.284127703,81.100627836,7,Grocery
2021-02-22,laptop,75.375877636,82.05475287,8,Computer
2021-02-22,toilet paper,74.421752603,76.330002669,9,Grocery
2021-02-22,mouse pad,72.513502536,76.330002669,10,Computer
2021-02-23,ps5,102.190918339,105.056084273,1,Toy & Games
2021-02-23,webcam,96.460586469,102.190918339,2,Computer
2021-02-23,monitor,88.820143977,96.460586469,3,Computer
2021-02-23,gaming chair,78.314535549,82.134756796,4,Furniture
2021-02-23,playstation 5,76.404424926,80.224646172,5,Toy & Games
2021-02-23,eggs,74.494314303,78.314535549,6,Grocery
2021-02-23,nintendo switch,71.629148368,81.179701484,7,Toy & Games
2021-02-23,tablet,64.943761187,68.763982433,8,Computer
2021-02-23,gift card,63.988705876,67.808927122,9,Gift Card
2021-02-23,bread,62.078595252,63.033650564,10,Grocery
2021-02-23,milk,62.078595252,62.078595252,10,Grocery
2021-02-24,webcam,103.120697386,108.849625019,1,Computer
2021-02-24,ps5,101.211054842,104.075518658,2,Toy & Games
2021-02-24,monitor,90.708020849,92.617663393,3,Computer
2021-02-24,eggs,83.069450672,84.024271944,4,Grocery
2021-02-24,rtx 3060,77.34052304,91.662842121,5,rtx 3050
2021-02-24,desk,76.385701768,80.204986856,6,Furniture
2021-02-24,air fryer,74.476059223,77.34052304,7,Appliance
2021-02-24,nintendo switch,73.521237951,76.385701768,8,Toy & Games
2021-02-24,headphones,73.521237951,76.385701768,8,Computer
2021-02-24,gaming chair,68.747131591,71.611595407,10,Furniture
2021-02-24,playstation 5,68.747131591,70.656774135,10,Toy & Games
2021-02-25,rtx 3060,370.793483583,489.600697961,1,rtx 3050
2021-02-25,3060,172.462085387,201.205766285,2,Graphics card
2021-02-25,ps5,110.184110109,112.100355502,3,Toy & Games
2021-02-25,nvidia 3060,91.021656177,114.974723592,4,Graphics card
2021-02-25,rtx 3080,83.356674604,89.105410784,5,Graphics card
2021-02-25,nintendo switch,79.524183818,80.482306514,6,Toy & Games
2021-02-25,rtx 3070,78.566061121,85.272919997,7,Graphics card
2021-02-25,webcam,78.566061121,80.482306514,7,Computer
2021-02-25,monitor,78.566061121,83.356674604,7,Computer
2021-02-25,playstation 5,78.566061121,82.398551907,7,Toy & Games
2021-02-25,rtx 3060 ti,78.566061121,83.356674604,7,Graphics card
2021-02-26,ps5,134.862064199,135.846458829,1,Toy & Games
2021-02-26,nintendo switch,114.189776986,120.096144762,2,Toy & Games
2021-02-26,monitor,72.84520256,77.767175706,3,Computer
2021-02-26,playstation 5,70.876413302,71.860807931,4,Toy & Games
2021-02-26,rtx 3060,68.907624043,89.579911257,5,rtx 3050
2021-02-26,mouse pad,66.938834785,68.907624043,6,Computer
2021-02-26,minari,66.938834785,71.860807931,6,Movie
2021-02-26,headphones,63.001256268,64.970045527,8,Computer
2021-02-26,webcam,61.03246701,66.938834785,9,Computer
2021-02-26,rtx 3080,60.048072381,61.03246701,10,Graphics card
2021-02-27,nintendo switch,99.822069834,103.345201711,1,Toy & Games
2021-02-27,eggs,96.298937958,102.170824418,2,Grocery
2021-02-27,ps5,96.298937958,103.345201711,2,Toy & Games
2021-02-27,monitor,93.950183373,98.647692542,4,Computer
2021-02-27,bananas,84.555165036,86.90391962,5,Grocery
2021-02-27,headphones,73.985769406,77.508901283,6,Computer
2021-02-27,playstation 5,70.46263753,71.637014822,7,Toy & Games
2021-02-27,ssd,70.46263753,79.857655867,7,Computer
2021-02-27,laptop,65.765128361,71.637014822,9,Computer
2021-02-27,bread,64.590751069,64.590751069,10,Grocery
2021-02-28,acer predator x34,161.727883024,165.09721392,1,Computer
2021-02-28,eggs,129.157684359,131.403904957,2,Grocery
2021-02-28,nintendo switch,119.04969167,121.295912268,3,Toy & Games
2021-02-28,ps5,101.07992689,103.326147487,4,Toy & Games
2021-02-28,monitor,83.110162109,87.602603305,5,Computer
2021-02-28,milk,80.863941512,81.987051811,6,Grocery
2021-02-28,desk,77.494610616,78.617720914,7,Furniture
2021-02-28,bread,74.125279719,74.125279719,8,Grocery
2021-02-28,bananas,74.125279719,77.494610616,8,Grocery
2021-02-28,ssd,74.125279719,78.617720914,8,Computer
2021-03-01,ps5,88.773294128,90.66208762,1,Toy & Games
2021-03-01,nintendo switch,87.828897382,91.606484366,2,Toy & Games
2021-03-01,headphones,84.995707144,86.884500636,3,Computer
2021-03-01,eggs,84.995707144,87.828897382,3,Grocery
2021-03-01,monitor,79.329326668,84.995707144,5,Computer
2021-03-01,mouse pad,76.49613643,77.440533176,6,Computer
2021-03-01,bread,71.774152699,72.718549446,7,Grocery
2021-03-01,face mask,70.829755953,70.829755953,8,Face Masks
2021-03-01,paper towels,69.885359207,71.774152699,9,Grocery
2021-03-01,webcam,68.940962461,69.885359207,10,Computer
2021-03-02,if i ran the zoo,213.915965756,217.718916258,1,Book
2021-03-02,and to think i saw it on mulberry street,135.004742832,136.906218084,2,Book
2021-03-02,and to think that i saw it on mulberry street,116.940727946,123.595891326,3,Book
2021-03-02,monitor,84.615648677,87.467861553,4,Computer
2021-03-02,dr seuss,83.664911051,83.664911051,5,Book
2021-03-02,webcam,82.714173426,83.664911051,6,Computer
2021-03-02,playstation 5,78.911222923,80.812698174,7,Toy & Games
2021-03-02,nintendo switch,77.009747672,81.7634358,8,Toy & Games
2021-03-02,eggs,75.108272421,75.108272421,9,Grocery
2021-03-02,ps5,74.157534795,76.059010046,10,Toy & Games
2021-03-03,ps5,255.832542937,264.423934304,1,Toy & Games
2021-03-03,playstation 5,181.373817754,183.283015835,2,Toy & Games
2021-03-03,ps5 console,120.279479142,122.188677223,3,Toy & Games
2021-03-03,if i ran the zoo,109.778889693,110.733488734,4,Book
2021-03-03,webcam,82.09551751,84.959314632,5,Computer
2021-03-03,monitor,80.186319428,82.09551751,6,Computer
2021-03-03,nintendo switch,79.231720387,84.004715591,7,Toy & Games
2021-03-03,desk,79.231720387,85.913913673,7,Furniture
2021-03-03,everyday sling,74.458725183,74.458725183,9,Movie
2021-03-03,scsossw,72.549527101,72.549527101,10,Miscellaneous
2021-03-04,ps5,127.70054725,130.581010722,1,Toy & Games
2021-03-04,playstation 5,105.616993966,107.537302947,2,Toy & Games
2021-03-04,nintendo switch,100.816221513,104.656839475,3,Toy & Games
2021-03-04,xbox series x,75.852204757,83.533440682,4,Computer
2021-03-04,monitor,74.892050267,77.772513739,5,Computer
2021-03-04,webcam,71.051432304,74.892050267,6,Computer
2021-03-04,laptop,68.170968833,72.011586795,7,Computer
2021-03-04,keyboard,64.33035087,64.33035087,8,Computer
2021-03-04,eggs,64.33035087,67.210814342,8,Grocery
2021-03-04,dr seuss,62.410041889,62.410041889,10,Book
2021-03-04,milk,62.410041889,63.37019638,10,Grocery
2021-03-05,coming to america,105.866342454,111.802772872,1,Movie
2021-03-05,ps5,100.919317106,101.908722175,2,Toy & Games
2021-03-05,monitor,87.06764613,91.025266409,3,Computer
2021-03-05,webcam,86.078241061,91.025266409,4,Computer
2021-03-05,playstation 5,83.110025852,86.078241061,5,Toy & Games
2021-03-05,coming to america 2,78.163000503,80.141810643,6,Movie
2021-03-05,nintendo switch,72.226570085,76.184190364,7,Toy & Games
2021-03-05,mouse pad,70.247759946,72.226570085,8,Computer
2021-03-05,matcha green tea powder by enzo organic selection,70.247759946,84.099430921,8,Grocery
2021-03-05,office chair,68.268949807,71.237165016,10,Furniture
2021-03-06,coming to america,127.714460186,131.26208408,1,Movie
2021-03-06,eggs,95.78584514,95.78584514,2,Grocery
2021-03-06,nintendo switch,94.603303842,101.69855163,3,Toy & Games
2021-03-06,ps5,94.603303842,94.603303842,3,Toy & Games
2021-03-06,coming to america 2,82.777890861,88.690597351,5,Movie
2021-03-06,monitor,73.317560477,81.595349563,6,Computer
2021-03-06,headphones,69.769936583,70.952477881,7,Computer
2021-03-06,webcam,68.587395285,69.769936583,8,Computer
2021-03-06,mouse pad,67.404853987,70.952477881,9,Computer
2021-03-06,ssd,66.222312689,73.317560477,10,Computer
2021-03-06,matcha green tea powder by enzo organic selection,66.222312689,75.682643073,10,Grocery
2021-03-06,desk,66.222312689,67.404853987,10,Furniture
2021-03-07,ps5,109.466360048,110.606634632,1,Toy & Games
2021-03-07,monitor,106.045536296,111.746909215,2,Computer
2021-03-07,eggs,95.783065042,96.923339626,3,Grocery
2021-03-07,nintendo switch,94.642790458,95.783065042,4,Toy & Games
2021-03-07,laptop,82.099770036,90.081692123,5,Computer
2021-03-07,ssd,77.538671701,82.099770036,6,Computer
2021-03-07,gaming chair,77.538671701,82.099770036,6,Furniture
2021-03-07,matcha green tea powder by enzo organic selection,77.538671701,98.063614209,6,Grocery
2021-03-07,headphones,72.977573365,74.117847949,9,Computer
2021-03-07,coming to america,72.977573365,80.959495452,9,Movie
2021-03-08,nintendo switch,92.370205437,96.218963996,1,Toy & Games
2021-03-08,ps5,84.672688317,85.634877957,2,Toy & Games
2021-03-08,monitor,82.748309037,88.521446877,3,Computer
2021-03-08,webcam,78.899550477,81.786119397,4,Computer
2021-03-08,mouse pad,75.050791917,76.975171197,5,Computer
2021-03-08,laptop,72.164222997,74.088602277,6,Computer
2021-03-08,eggs,61.580136958,61.580136958,7,Grocery
2021-03-08,milk,60.617947318,61.580136958,8,Grocery
2021-03-08,headphones,60.617947318,62.542326598,8,Computer
2021-03-08,toilet paper,58.693568038,61.580136958,10,Grocery
2021-03-09,ps5,111.809420713,117.592666611,1,Toy & Games
2021-03-09,webcam,82.893191218,83.857065534,2,Computer
2021-03-09,laptop,82.893191218,88.676437117,2,Computer
2021-03-09,nintendo switch,81.929316901,87.7125628,4,Toy & Games
2021-03-09,monitor,79.037693952,83.857065534,5,Computer
2021-03-09,headphones,73.254448053,76.146071002,6,Computer
2021-03-09,playstation 5,69.398950787,71.32669942,7,Toy & Games
2021-03-09,mouse pad,67.471202154,69.398950787,8,Computer
2021-03-09,eggs,61.687956255,61.687956255,9,Grocery
2021-03-09,face mask,58.796333306,59.760207622,10,Face Masks
2021-03-09,ssd,58.796333306,68.435076471,10,Computer
2021-03-10,nintendo switch,84.528427012,89.331178547,1,Toy & Games
2021-03-10,headphones,74.922923943,78.765125171,2,Computer
2021-03-10,webcam,74.922923943,81.646776092,2,Computer
2021-03-10,ps5,72.041273022,75.88347425,4,Toy & Games
2021-03-10,monitor,63.396320259,71.080722715,5,Computer
2021-03-10,office chair,62.435769952,64.356870566,6,Furniture
2021-03-10,face mask,62.435769952,63.396320259,6,Face Masks
2021-03-10,laptop,61.475219645,65.317420873,8,Computer
2021-03-10,gift card,61.475219645,62.435769952,8,Gift Card
2021-03-10,playstation 5,60.514669338,63.396320259,10,Toy & Games
2021-03-10,otterbox,60.514669338,60.514669338,10,Cellphone
2021-03-11,nintendo switch,102.584463857,105.48779774,1,Toy & Games
2021-03-11,ps5,97.745574053,100.648907935,2,Toy & Games
2021-03-11,monitor,91.938906287,103.552241818,3,Computer
2021-03-11,ssd,72.583347069,82.261126678,4,Computer
2021-03-11,playstation 5,67.744457264,69.680013186,5,Toy & Games
2021-03-11,webcam,65.808901342,69.680013186,6,Computer
2021-03-11,headphones,63.873345421,65.808901342,7,Computer
2021-03-11,laptop,62.90556746,66.776679303,8,Computer
2021-03-11,mouse pad,60.970011538,60.970011538,9,Computer
2021-03-11,ipad,57.098899694,59.034455616,10,Computer
2021-03-12,playstation 5,87.985408493,91.984745242,1,Toy & Games
2021-03-12,ps5,84.985905931,85.985740118,2,Toy & Games
2021-03-12,laptop,78.986900806,84.985905931,3,Computer
2021-03-12,gaming chair,73.987729869,76.987232431,4,Furniture
2021-03-12,webcam,73.987729869,73.987729869,4,Computer
2021-03-12,ssd,70.988227307,74.987564056,6,Computer
2021-03-12,nintendo switch,65.98905637,67.988724744,7,Toy & Games
2021-03-12,headphones,65.98905637,67.988724744,7,Computer
2021-03-12,monitor,63.989387995,67.988724744,9,Computer
2021-03-12,keyboard,62.989553807,63.989387995,10,Computer
2021-03-13,ps5,111.060001822,114.642582525,1,Toy & Games
2021-03-13,nintendo switch,103.894840414,108.671614686,2,Toy & Games
2021-03-13,gaming chair,102.700646846,108.671614686,3,Furniture
2021-03-13,laptop,102.700646846,108.671614686,3,Computer
2021-03-13,eggs,85.981936894,85.981936894,5,Grocery
2021-03-13,monitor,85.981936894,89.564517598,5,Computer
2021-03-13,ssd,81.205162622,85.981936894,7,Computer
2021-03-13,headphones,80.010969054,80.010969054,8,Computer
2021-03-13,playstation 5,78.816775486,78.816775486,9,Toy & Games
2021-03-13,mouse pad,74.040001214,76.42838835,10,Computer
2021-03-14,eggs,107.774032427,110.067096947,1,Grocery
2021-03-14,nintendo switch,104.334435647,111.213629207,2,Toy & Games
2021-03-14,ps5,99.748306608,99.748306608,3,Toy & Games
2021-03-14,ssd,99.748306608,104.334435647,3,Computer
2021-03-14,laptop,96.308709828,108.920564687,5,Computer
2021-03-14,monitor,92.869113049,96.308709828,6,Computer
2021-03-14,webcam,87.13645175,87.13645175,7,Computer
2021-03-14,milk,87.13645175,89.429516269,7,Grocery
2021-03-14,crypto wallet,84.84338723,88.282984009,9,Computer
2021-03-14,bread,80.25725819,83.69685497,10,Grocery
